SubID GraphID StartID EndID Path PathLength pCrossNo pAngMean pMinAng pContinu pGeode pGeode1 Response Time Effort YN
09 98 20 0 20-2-8-0 3 3 75.469 72.433 114.64 84.534 128.53586520055987 3 3984 4 1
09 60 7 0 7-29-26-0 3 3 67.119 48.171 58.263 53.445 61.30014304726066 4 9231 6 0
09 9 26 0 26-15-29-31-1-0 5 0 90.0 90.0 35.198 59.829 267.7484896850393 6 7797 3 0
09 72 26 5 26-8-4-5 3 0 90.0 90.0 128.083 86.811 100.8227511714901 3 2787 2 1
09 87 28 1 28-20-30-1 3 3 63.211 42.642 58.564 43.688 99.99743769346546 3 2880 4 1
09 50 12 0 12-2-5-0 3 1 87.695 87.695 74.552 40.038 109.13438607500571 3 1803 2 1
09 0 6 8 6-3-11-18-8 4 0 90.0 90.0 90.0 65.304 102.60407640085654 4 5267 4 1
10 95 39 0 39-18-16-30-12-0 5 1 71.54 71.54 99.204 104.947 267.821373354837 5 3886 2 1
10 35 31 0 31-16-8-23-0 4 0 90.0 90.0 141.915 99.449 152.43399897350378 4 6666 5 1
10 9 36 9 36-28-4-13-9 4 0 90.0 90.0 74.608 141.503 291.0126102541192 4 3182 3 1
10 44 36 0 36-8-32-0 3 0 90.0 90.0 95.071 70.924 133.0897759898699 3 3553 5 1
10 97 49 8 49-41-29-9-43-13-8 6 0 90.0 90.0 78.31 129.667 316.05044289829726 6 3640 2 1
10 5 21 2 21-4-0-2 3 0 90.0 90.0 135.0 116.565 94.4444444444444 2 1564 1 0
10 23 3 0 3-16-17-0 3 0 90.0 90.0 161.488 65.084 138.8214484586765 3 5966 5 1
10 6 13 0 13-15-10-8-17-0 5 0 90.0 90.0 135.0 67.335 111.4362244615799 6 9363 6 0
10 61 2 4 2-8-3-4 3 9 67.535 36.393 102.73 104.231 153.74515810277023 3 10097 7 1
10 82 15 1 15-22-2-1 3 3 81.368 74.055 66.877 28.082 54.53121519766021 3 3235 3 1
10 19 43 1 43-4-7-33-1 4 0 90.0 90.0 225.0 93.007 193.38051988439173 4 9426 6 1
10 51 1 8 1-4-0-14-8 4 2 59.597 35.688 176.654 116.175 175.3339709810747 4 2552 2 1
10 60 41 1 41-34-3-1 3 7 63.613 36.606 34.134 22.506 38.68445286424323 3 5571 4 1
10 53 40 2 40-8-5-2 3 3 74.593 51.921 55.5 22.954 38.311741821096014 3 2598 2 1
10 72 1 3 1-7-12-3 3 2 70.875 70.875 109.125 107.85 153.7450492233275 3 3845 2 1
10 73 16 1 16-22-34-26-6-25-1 6 4 60.283 40.05 176.105 147.221 397.5477595076963 6 5466 4 1
10 46 35 1 35-33-0-1 3 1 64.98 64.98 55.056 40.593 122.92011644276457 3 3104 2 1
10 41 10 0 10-6-17-38-0 4 1 72.426 72.426 168.868 87.742 169.37526108364688 4 2738 2 1
10 7 36 0 36-3-1-15-25-32-0 6 0 90.0 90.0 261.87 179.559 284.8871179877526 6 11276 7 1
10 85 21 2 21-4-0-2 3 3 66.464 47.496 75.731 71.354 108.59879512097594 3 2944 2 1
10 20 3 0 3-11-26-1-0 4 4 60.544 30.704 65.686 26.836 53.75374565306562 4 6245 3 1
10 18 0 4 0-8-2-28-4 4 0 90.0 90.0 92.925 44.081 198.0733506118785 6 6647 6 0
10 65 33 1 33-9-0-1 3 3 76.482 68.649 87.846 35.866 78.43304353667597 3 2875 2 1
10 96 40 0 40-1-10-0 3 0 90.0 90.0 48.818 36.995 85.45093059098892 3 4099 3 1
10 67 15 1 15-42-5-1 3 12 61.843 33.94 69.759 98.752 167.94689927480084 4 6512 5 0
10 28 40 1 40-4-15-1 3 1 75.16 75.16 66.496 32.498 56.089885613501636 3 2773 2 1
10 64 27 1 27-6-35-1 3 5 71.081 60.52 22.068 9.419 10.16268963893323 3 2859 2 1
10 78 33 7 33-6-10-7 3 5 70.087 53.754 107.836 84.055 134.24676195560536 3 1858 1 1
10 2 15 1 15-22-2-1 3 0 90.0 90.0 0.0 0.0 9.5367431640625E-7 3 2856 4 1
10 42 44 5 44-0-34-28-11-8-5 6 6 70.916 48.358 269.638 192.593 443.381486897622 7 22414 8 0
10 71 24 1 24-5-6-9-1 4 6 61.787 36.712 95.993 60.641 179.17289031164378 7 10410 7 0
10 38 17 0 17-30-1-0 3 18 62.223 32.009 99.412 41.695 89.66882319044952 5 16987 7 0
10 68 11 0 11-10-6-0 3 2 59.007 52.398 52.499 23.066 47.842575933232915 3 4020 2 1
10 63 0 7 0-32-1-44-7 4 2 60.123 53.909 158.867 113.967 260.0731566081951 5 16278 6 0
10 16 40 0 40-1-10-0 3 0 90.0 90.0 18.435 16.236 10.812889613024167 3 6934 4 1
10 14 18 1 18-0-3-14-33-1 5 0 90.0 90.0 180.0 67.659 50.22200371415283 7 8979 7 0
10 49 15 0 15-18-7-0 3 11 62.447 13.283 81.464 79.584 220.40829198982246 4 10443 7 0
10 45 0 6 0-31-2-6 3 5 64.811 46.709 115.29 60.572 99.64903379809004 3 3735 5 1
10 58 41 0 41-24-7-0 3 7 62.848 31.016 90.13 56.86 76.38513143482103 3 2108 3 1
10 90 35 1 35-0-4-1 3 6 64.102 38.3 112.173 93.235 106.38899443954466 2 3355 3 0
10 84 16 0 16-21-15-10-1-0 5 6 72.866 58.327 116.449 153.515 606.5717382452657 5 3887 4 1
10 29 26 1 26-9-11-13-1 4 6 46.412 12.396 221.745 150.75 248.39314537102848 4 5280 6 1
10 99 43 1 43-4-7-33-1 4 3 84.939 79.12 114.337 81.515 123.0631175846235 4 2833 3 1
10 3 1 4 1-18-2-8-4 4 0 90.0 90.0 101.31 75.598 278.6056926988764 5 7725 6 0
10 59 13 0 13-12-20-2-15-0 5 1 66.677 66.677 113.865 91.256 240.46530464906803 5 3510 2 1
10 4 16 0 16-21-15-10-1-0 5 0 90.0 90.0 169.695 121.236 187.81906442902516 5 5698 4 1
10 55 39 2 39-25-4-2 3 2 88.711 88.387 87.668 56.003 107.33076406628504 3 2323 3 1
10 15 39 0 39-18-16-30-12-0 5 0 90.0 90.0 0.0 138.358 265.69135683783577 5 7755 4 1
10 10 35 1 35-0-4-1 3 0 90.0 90.0 48.682 76.375 524.7509741762681 4 4593 6 0
10 66 38 2 38-22-31-7-2 4 6 61.628 32.396 139.919 166.876 187.44032913864393 2 1318 3 0
10 26 3 4 3-39-35-36-4 4 0 90.0 90.0 139.419 120.31 144.76159691572698 3 3713 3 0
10 74 2 7 2-5-4-7 3 6 59.602 36.907 124.951 61.457 122.12164886195038 6 12650 7 0
10 80 17 9 17-1-4-9 3 1 84.176 84.176 84.416 34.724 65.21042106161946 3 2330 2 1
10 1 0 8 0-12-19-18-14-26-8 6 0 90.0 90.0 161.565 148.096 519.3169648311974 6 10103 7 1
10 88 4 2 4-32-11-2 3 5 80.329 68.773 32.359 72.618 152.4134963125679 4 5236 5 0
10 36 5 10 5-8-1-10 3 8 67.985 38.011 87.89 62.284 179.9301758591902 3 3431 3 1
10 47 4 1 4-18-22-38-7-1 5 4 57.896 12.891 140.203 106.199 204.4597847358413 5 6457 6 1
10 75 9 2 9-22-1-33-2 4 7 53.501 34.173 86.575 57.191 388.45808085155755 4 7861 5 1
10 54 23 4 23-10-9-4 3 1 88.548 88.548 45.275 18.733 26.225308679511194 3 2292 3 1
10 34 12 8 12-1-11-8 3 5 64.253 20.907 100.713 77.969 234.3299543862433 3 2491 4 1
10 0 17 9 17-1-4-9 3 0 90.0 90.0 57.667 50.227 345.2714762200413 3 3942 5 1
10 48 36 2 36-7-4-33-2 4 4 64.534 38.723 116.265 71.912 196.34390655189344 4 8507 8 1
10 11 2 0 2-21-9-25-37-0 5 0 90.0 90.0 161.649 143.806 257.42603362932834 7 14258 9 0
10 91 2 0 2-21-9-25-37-0 5 2 79.768 77.523 188.264 119.427 316.19691475912924 5 6998 5 1
10 40 0 6 0-1-27-28-24-9-6 6 13 63.391 11.916 182.042 267.499 975.2086583085845 7 18688 9 0
10 27 1 0 1-31-8-9-5-0 5 4 76.116 49.708 133.862 150.335 321.31480465831777 6 7255 5 0
10 89 36 9 36-28-4-13-9 4 1 59.2 59.2 112.43 103.939 196.77146843180253 4 3888 3 1
10 83 1 4 1-18-2-8-4 4 0 90.0 90.0 143.468 113.9 105.26211934192895 5 4546 4 0
10 79 37 1 37-10-6-9-1 4 0 90.0 90.0 192.089 144.066 205.77386209965462 7 11505 8 0
10 69 37 1 37-45-41-2-4-1 5 5 75.021 62.451 205.629 189.606 442.60912455887274 5 9700 7 1
10 81 0 8 0-12-19-18-14-26-8 6 2 75.502 65.978 159.659 279.8 1027.9349972288596 6 6011 5 1
10 13 16 0 16-2-4-0 3 0 90.0 90.0 49.485 92.175 563.5591838385525 4 5522 6 0
10 50 0 1 0-5-2-10-1 4 0 90.0 90.0 64.421 65.845 247.53505058963407 4 2874 1 1
10 22 29 1 29-8-2-1 3 2 61.703 60.79 72.236 97.151 189.08219544537968 3 3583 3 1
10 8 4 2 4-32-11-2 3 0 90.0 90.0 90.0 89.158 193.79197596711418 3 2392 3 1
10 12 6 4 6-27-12-4 3 0 90.0 90.0 90.0 50.222 40.68489914202422 3 3711 4 1
10 94 18 1 18-0-3-14-33-1 5 2 80.988 72.144 207.482 170.076 280.5085121054302 4 4742 5 0
10 24 34 1 34-5-33-30-2-21-1 6 9 67.251 40.2 231.679 146.431 453.7167906983966 6 17465 9 1
10 56 16 0 16-14-11-0 3 1 75.584 75.584 29.403 20.265 36.1567513704919 3 2777 3 1
10 43 1 5 1-8-3-9-5 4 2 73.485 73.279 105.423 50.489 155.41777855054266 4 2701 4 1
10 25 12 3 12-2-40-3 3 6 53.024 30.937 132.454 87.925 106.81259267145501 5 8311 6 0
10 31 28 1 28-19-16-35-39-1 5 4 65.364 48.792 214.659 183.175 258.619364550746 4 6899 5 0
10 52 40 6 40-28-11-9-6 4 2 61.314 40.592 144.782 132.085 230.34948590927536 4 2493 3 1
10 98 0 4 0-8-2-28-4 4 3 75.469 72.433 145.616 122.487 294.452096177238 4 4480 3 1
10 87 36 0 36-3-1-15-25-32-0 6 5 56.691 22.612 210.002 170.345 347.286747075741 7 12535 7 0
10 21 31 0 31-33-28-0 3 8 68.361 29.345 40.027 18.158 50.59092690450133 3 3076 2 1
10 30 21 0 21-22-45-11-13-43-0 6 12 59.704 9.852 78.156 68.083 131.26681087282012 5 9818 8 0
10 77 17 0 17-4-19-11-0 4 3 63.5 40.607 92.382 59.03 101.6540634672935 4 2887 3 1
10 39 18 0 18-14-15-34-0 4 0 90.0 90.0 180.904 127.225 184.45567551260024 4 3124 2 1
10 70 31 0 31-21-32-0 3 2 75.52 73.918 106.887 63.759 95.35436678377172 4 2763 4 0
10 92 6 4 6-27-12-4 3 2 82.94 77.468 117.96 67.739 115.95212415064817 3 9036 5 1
10 76 9 1 9-4-0-31-1 4 2 76.267 69.223 135.075 161.744 313.73557090332304 4 2840 3 1
10 62 27 0 27-24-23-25-0 4 0 90.0 90.0 126.022 112.16 246.4132063902726 4 2857 2 1
10 57 37 1 37-16-40-2-1 4 12 57.009 9.657 117.748 175.048 146.45250452639272 6 15782 8 0
10 32 22 0 22-3-43-19-0 4 0 90.0 90.0 126.088 141.603 249.26372367028773 4 3336 3 1
10 37 10 0 10-34-21-28-32-0 5 4 68.524 63.449 146.105 103.493 269.34173050580125 5 3932 4 1
10 17 49 8 49-41-29-9-43-13-8 6 0 90.0 90.0 78.69 91.743 70.58865787567896 6 4964 4 1
10 86 13 0 13-15-10-8-17-0 5 5 65.102 49.274 161.692 155.197 286.7166427007488 6 10678 6 0
10 33 20 1 20-4-3-33-1 4 4 67.704 36.694 138.474 126.948 285.77068454687 6 7580 7 0
10 93 16 0 16-2-4-0 3 0 90.0 90.0 53.895 22.594 28.395129625214643 4 4542 3 0
11 99 44 0 44-45-15-39-2-12-0 6 2 87.898 87.51 97.529 118.189 407.3252127389866 6 3483 4 1
11 11 6 4 6-19-0-23-4 4 0 90.0 90.0 90.0 51.296 34.09784492430565 4 3886 5 1
11 65 13 0 13-30-25-9-0 4 6 60.393 24.565 153.229 62.36 109.17456353039718 4 3746 4 1
11 47 29 2 29-26-1-32-2 4 3 70.978 45.795 88.66 92.023 178.5178990566629 4 1963 3 1
11 33 13 1 13-15-17-3-33-1 5 8 59.893 33.269 199.67 118.692 189.16133155266593 7 17784 7 0
11 3 5 1 5-0-3-1 3 0 90.0 90.0 84.598 35.949 106.52470188511518 3 5762 4 1
11 41 1 6 1-0-38-17-6 4 1 72.426 72.426 160.304 108.089 253.55455188425066 4 2503 5 1
11 78 15 0 15-10-9-8-0 4 5 68.727 52.312 192.983 87.017 133.9016011441454 5 4543 5 0
11 7 21 0 21-1-15-25-32-0 5 0 90.0 90.0 171.87 126.009 184.8564638022441 5 4686 4 1
11 67 25 0 25-17-41-14-0 4 5 57.771 18.284 124.155 124.119 513.1393007213496 4 8927 4 1
11 22 19 0 19-36-27-0 3 2 78.567 67.271 116.528 78.14 80.35896466218085 4 5261 5 0
11 74 0 3 0-2-6-3 3 1 80.267 80.267 150.1 80.514 215.24690904749056 4 11060 5 0
11 89 12 0 12-9-13-4-8-1-0 6 3 73.767 59.2 124.794 207.213 538.8914368906677 7 9136 7 0
11 28 0 1 0-4-15-1 3 0 90.0 90.0 135.479 105.977 189.06736829873068 3 3501 4 1
11 25 16 1 16-34-12-1 3 1 79.709 79.709 88.757 62.467 83.28853023404292 3 2648 2 1
11 91 6 4 6-19-0-23-4 4 1 82.014 82.014 212.43 108.725 162.78125420551834 4 4434 4 1
11 75 18 0 18-32-4-0 3 1 83.468 83.468 78.065 86.738 145.59266243461968 3 1911 2 1
11 66 36 0 36-15-7-2-1-0 5 5 56.545 32.396 104.96 68.914 159.95994590697123 5 8920 4 1
11 85 13 0 13-3-16-21-4-0 5 2 68.417 47.496 236.978 160.781 434.9493455332423 6 7930 5 0
11 37 38 2 38-1-18-2 3 1 81.237 81.237 94.136 53.388 82.67587063231366 3 1673 3 1
11 52 19 0 19-7-1-0 3 1 67.932 67.932 12.623 8.292 71.84591802551998 2 1053 2 0
11 79 4 0 4-5-2-0 3 0 90.0 90.0 110.335 96.542 83.86324202939313 3 1594 3 1
11 42 35 5 35-0-34-28-11-8-5 6 6 70.916 48.358 251.778 191.535 438.9935176642938 7 12273 7 0
11 38 35 0 35-27-31-26-32-0 5 4 59.875 32.809 198.653 159.149 374.810516903914 5 3424 4 1
11 95 10 1 10-2-6-1 3 3 72.463 64.595 114.979 47.807 50.757521568192715 4 6779 4 0
11 15 10 1 10-2-6-1 3 0 90.0 90.0 22.62 9.046 7.726462109870082 3 2664 4 1
11 39 7 2 7-31-5-2 3 0 90.0 90.0 20.998 9.204 11.213419843132385 3 1465 3 1
11 12 19 3 19-16-0-3 3 0 90.0 90.0 96.12 33.723 48.38399884443477 3 2332 3 1
11 71 28 0 28-25-19-16-0 4 0 90.0 90.0 150.404 101.735 144.16335551075167 4 6109 3 1
11 17 0 2 0-15-16-2 3 0 90.0 90.0 0.0 0.0 0.0 3 985 3 1
11 45 23 0 23-33-4-0 3 11 55.785 16.899 89.904 73.741 124.85313383248177 3 3040 4 1
11 0 1 10 1-4-13-10 3 0 90.0 90.0 102.529 37.982 127.5 3 5304 4 1
11 46 13 0 13-12-4-7-1-0 5 14 60.732 21.378 117.531 184.585 817.5930431885484 7 17390 7 0
11 88 37 2 37-4-32-11-2 4 5 80.329 68.773 93.768 106.796 242.6044744753329 7 20473 8 0
11 55 6 2 6-3-4-2 3 7 62.82 31.78 114.899 47.476 73.76670393826257 5 5099 5 0
11 30 14 0 14-13-43-0 3 7 65.445 30.828 66.817 43.592 100.33065209468134 3 3004 4 1
11 26 33 0 33-24-43-0 3 7 51.678 11.971 62.709 39.813 73.07228372797053 5 10178 6 0
11 43 9 1 9-3-8-1 3 2 73.485 73.279 98.705 41.138 108.0889065113053 3 3582 3 1
11 68 14 9 14-8-4-9 3 2 63.801 61.986 33.242 24.957 75.77581020388652 3 2930 3 1
11 77 15 0 15-6-19-11-0 4 1 40.607 40.607 116.961 116.319 191.92673453826507 4 9921 4 1
11 32 27 0 27-41-9-18-30-19-0 6 4 65.018 47.631 184.208 194.779 583.4984744123399 6 9642 5 1
11 40 13 0 13-9-24-28-27-1-0 6 10 63.243 11.916 172.999 165.317 480.67899236011306 6 9168 6 1
11 6 12 3 12-1-7-3 3 0 90.0 90.0 112.38 60.418 76.02631123499286 3 1749 3 1
11 72 31 0 31-28-18-0 3 4 69.605 55.082 109.475 75.99 90.53029557311194 3 6406 4 1
11 29 34 6 34-3-4-7-6 4 8 55.078 12.396 93.914 62.038 152.20718663148804 4 9473 5 1
11 93 5 6 5-0-17-6 3 3 85.505 83.614 94.277 70.162 124.03589899469338 3 3369 4 1
11 94 20 0 20-5-7-26-10-18-0 6 2 88.112 86.393 164.75 206.809 284.4521379553224 6 12338 6 1
11 35 14 0 14-11-10-9-0 4 3 47.418 29.298 103.943 98.226 231.4006456357256 4 4500 4 1
11 57 22 1 22-23-40-2-1 4 13 62.177 15.317 133.055 126.176 224.47377176641345 6 27616 7 0
11 82 21 0 21-6-5-0 3 2 76.978 74.055 51.804 29.516 86.64991550381222 2 3251 4 0
11 86 12 3 12-1-7-3 3 3 60.862 49.274 57.571 43.272 111.35495079598279 3 4531 4 1
11 19 44 0 44-45-15-39-2-12-0 6 0 90.0 90.0 253.74 119.808 50.36596129507986 6 7100 5 1
11 4 24 1 24-18-25-23-28-1 5 0 90.0 90.0 90.0 85.611 347.908330808491 5 7021 5 1
11 76 21 0 21-7-8-9-4-0 5 4 75.523 60.705 99.714 45.208 66.86402509517741 5 8498 5 1
11 13 5 6 5-0-17-6 3 0 90.0 90.0 74.745 42.515 186.34899625155833 3 5525 4 1
11 8 37 2 37-4-32-11-2 4 0 90.0 90.0 135.0 135.024 182.05749709726996 4 6772 4 1
11 58 38 0 38-2-33-7-0 4 2 65.152 50.25 178.034 159.939 238.53322904559747 4 8558 4 1
11 96 31 1 31-36-3-43-47-40-1 6 0 90.0 90.0 214.3 133.252 260.271004593738 6 8766 5 1
11 2 21 0 21-6-5-0 3 0 90.0 90.0 36.87 22.7 55.43388159299472 3 1679 3 1
11 10 25 0 25-18-35-0 3 0 90.0 90.0 133.603 67.223 100.023919304539 4 7285 4 0
11 5 13 0 13-3-16-21-4-0 5 0 90.0 90.0 161.565 99.563 119.70837532288574 5 6703 4 1
11 34 9 8 9-1-11-8 3 3 73.549 70.924 101.238 67.173 121.24883333719552 3 5468 3 1
11 63 6 1 6-29-0-32-1 4 0 90.0 90.0 189.393 72.26 73.66961331408748 4 6986 4 1
11 62 23 1 23-26-41-15-37-1 5 8 52.442 18.546 218.927 91.815 123.00951010153229 5 9450 4 1
11 70 2 0 2-5-41-0 3 6 76.385 56.757 91.923 89.564 74.74561662456635 2 10276 5 0
11 23 9 2 9-1-16-2 3 1 63.406 63.406 117.009 83.092 206.98341589371717 3 4075 4 1
11 53 35 0 35-19-40-1-0 4 4 81.431 70.815 96.943 113.669 203.34042569948934 4 8381 4 1
11 81 29 1 29-15-6-2-13-1 5 2 78.337 78.092 210.263 190.895 482.56967152022474 5 11989 5 1
11 9 12 0 12-9-13-4-8-1-0 6 0 90.0 90.0 97.125 145.462 569.110970349946 7 17826 7 0
11 84 24 1 24-18-25-23-28-1 5 3 75.838 69.742 142.416 135.251 555.4880969922613 5 14075 5 1
11 59 13 0 13-12-20-2-15-0 5 1 66.677 66.677 113.865 91.256 240.46530464906803 5 3558 4 1
11 49 17 2 17-7-4-3-2 4 6 53.932 13.097 178.188 131.684 139.923022383238 4 13436 5 1
11 27 24 0 24-18-14-32-5-0 5 2 54.338 49.708 205.915 102.519 139.47343948239467 5 13671 5 1
11 56 8 0 8-12-39-0 3 5 65.182 53.346 141.709 93.15 171.39524825808383 4 6943 4 0
11 60 40 1 40-44-34-3-1 4 8 65.408 36.606 121.827 131.365 234.15815762723105 4 15788 6 1
11 50 10 0 10-2-5-0 3 0 90.0 90.0 50.285 37.439 116.41465679981206 3 2549 2 1
11 44 30 7 30-29-13-17-21-12-7 6 10 50.501 16.469 143.033 232.353 840.2141442632169 7 27462 8 0
11 20 14 0 14-10-11-26-1-0 5 3 63.364 59.28 170.962 137.155 480.6206627592344 5 4831 4 1
11 36 38 3 38-24-23-3 3 0 90.0 90.0 141.866 111.175 215.7350401688959 3 1282 2 1
11 1 29 1 29-15-6-2-13-1 5 0 90.0 90.0 180.0 111.249 491.3176072112951 5 11009 4 1
11 97 0 2 0-15-16-2 3 0 90.0 90.0 110.29 98.533 103.76885060094708 3 5952 3 1
11 54 39 0 39-18-32-22-12-7-0 6 5 61.79 47.754 236.175 193.044 418.86201175663246 6 15313 6 1
11 51 31 0 31-30-1-4-0 4 4 68.426 35.688 130.53 145.026 348.5978955237496 4 2393 3 1
11 16 31 1 31-36-3-43-47-40-1 6 0 90.0 90.0 0.0 0.0 7.152557373046875E-7 6 8319 5 1
11 90 25 0 25-18-35-0 3 4 56.811 38.3 85.87 37.161 50.29760316086434 4 4768 4 0
11 87 21 0 21-1-15-25-32-0 5 5 60.714 22.612 168.825 170.147 413.0422187579444 5 11922 6 1
11 69 6 0 6-37-38-0 3 6 71.538 56.253 145.81 63.561 68.8408927709706 3 23616 6 1
11 83 5 1 5-0-3-1 3 0 90.0 90.0 88.156 120.293 171.44266748790596 3 3539 4 1
11 24 18 0 18-31-19-9-0 4 13 70.004 43.431 107.274 91.03 219.11920958559398 5 10261 5 0
11 18 31 1 31-9-27-1 3 0 90.0 90.0 42.879 97.757 179.66143753037602 3 3352 3 1
11 73 42 2 42-14-33-5-2 4 1 69.905 69.905 70.014 70.586 219.85439139791413 3 3137 3 0
11 98 31 1 31-9-27-1 3 3 57.808 45.186 58.741 44.893 93.58493018316136 3 2616 3 1
11 21 29 3 29-33-10-3 3 6 68.27 38.444 145.832 65.366 84.23036247247117 3 6311 4 1
11 80 1 10 1-4-13-10 3 0 90.0 90.0 99.92 40.629 77.03731640908306 3 3782 3 1
11 92 19 3 19-16-0-3 3 2 62.024 53.848 104.902 110.002 259.26920165856706 3 2345 3 1
11 14 20 0 20-5-7-26-10-18-0 6 0 90.0 90.0 281.31 195.085 551.6200033556975 6 14944 7 1
11 61 27 1 27-9-0-1 3 0 90.0 90.0 147.045 84.037 70.05221375343675 3 3153 4 1
11 48 2 3 2-33-4-3 3 5 57.461 23.023 38.12 29.6 115.92810653714619 3 6788 3 1
11 64 24 0 24-16-35-6-0 4 10 70.813 52.717 122.029 116.786 133.79564216684088 5 14959 6 0
11 31 33 3 33-31-17-12-7-3 5 7 60.954 24.703 149.109 112.33 280.0888001322001 7 22917 8 0
12 29 3 2 3-1-13-11-9-29-2 6 13 58.017 12.396 266.02 229.116 802.655113047605 7 24440 9 0
12 71 19 1 19-16-18-9-1 4 1 77.704 77.704 146.956 107.595 215.1919126447144 4 4721 3 1
12 33 12 2 12-7-28-4-2 4 11 61.85 26.974 114.326 115.34 360.4823556451679 4 27782 7 1
12 68 8 1 8-14-18-1 3 4 68.136 61.986 148.959 113.131 250.7048215705588 3 2277 1 1
12 96 34 1 34-4-3-43-47-40-1 6 1 82.594 82.594 252.885 241.2 566.4741628363009 6 12917 7 1
12 88 23 1 23-38-10-3-5-15-1 6 3 81.259 78.771 237.319 178.986 404.57364178162885 6 8492 5 1
12 77 1 4 1-11-19-4 3 2 62.462 40.607 14.745 10.725 24.13663921321789 3 3625 1 1
12 16 34 1 34-4-3-43-47-40-1 6 0 90.0 90.0 45.0 0.0 124.74275911955934 6 10735 2 1
12 91 0 2 0-37-25-9-21-2 5 2 79.768 77.523 188.264 119.427 316.1969147591289 5 6187 4 1
12 3 3 9 3-0-5-9 3 0 90.0 90.0 109.799 39.228 106.33834898812174 3 2612 1 1
12 69 21 1 21-18-31-14-1 4 7 64.511 23.401 151.068 90.792 174.5335393716378 2 2877 1 0
12 52 28 6 28-11-9-6 3 2 61.314 40.592 83.486 79.745 142.9582388233103 3 9450 1 1
12 48 36 2 36-7-4-33-2 4 4 64.534 38.723 116.265 71.912 196.34390655189344 4 4571 2 1
12 42 15 0 15-7-37-26-1-0 5 3 45.638 33.707 235.709 122.903 328.97218198204723 6 20276 9 0
12 79 37 1 37-10-6-9-1 4 0 90.0 90.0 192.089 144.066 205.77386209965462 4 15115 4 1
12 95 5 1 5-37-24-1 3 0 90.0 90.0 114.543 85.34 116.93265706414289 3 2987 1 1
12 97 3 1 3-4-12-5-1 4 2 67.618 65.823 133.449 131.867 213.62335331249068 5 9174 5 0
12 28 38 8 38-37-29-8 3 8 64.5 42.378 67.377 43.835 101.30587508250002 5 17304 6 0
12 51 2 6 2-25-29-6 3 4 69.822 59.164 132.463 54.119 73.51208100966679 4 7173 3 0
12 34 7 0 7-2-14-0 3 5 53.708 29.418 83.436 61.925 222.44328602036313 3 2144 1 1
12 46 35 1 35-33-0-1 3 1 64.98 64.98 55.056 40.593 122.92011644276457 3 2234 1 1
12 74 11 0 11-14-2-0 3 9 70.111 41.92 98.802 60.118 204.12982694625273 3 5436 2 1
12 39 25 8 25-24-26-30-12-10-8 6 3 70.768 64.439 88.417 126.173 327.26848655343235 5 3666 2 0
12 64 24 0 24-16-35-6-0 4 10 70.813 52.717 122.029 116.786 133.79564216684088 5 7815 3 0
12 82 29 2 29-27-4-8-10-3-2 6 3 80.516 79.828 235.705 194.634 622.202636410988 7 19320 6 0
12 4 20 0 20-27-19-0 3 0 90.0 90.0 116.565 101.31 69.79249013156115 3 2252 1 1
12 30 24 0 24-25-37-43-0 4 14 57.403 12.31 90.879 39.215 86.09682019488507 4 12865 5 1
12 19 28 1 28-43-4-7-33-1 5 0 90.0 90.0 225.0 104.207 248.40562068826392 5 22546 6 1
12 27 3 0 3-4-8-9-5-0 5 3 73.245 49.708 84.6 49.008 110.49544761132663 5 4509 3 1
12 58 24 1 24-7-33-2-1 4 2 46.354 31.016 196.065 77.947 56.54217660646672 4 4174 3 1
12 81 10 2 10-25-23-11-4-7-2 6 2 68.96 65.978 196.082 100.676 106.62196904534352 7 14641 6 0
12 84 20 0 20-27-19-0 3 2 75.844 63.66 90.19 80.503 78.41167100511527 3 3643 1 1
12 54 1 3 1-0-7-24-3 4 5 66.944 46.392 60.912 37.976 124.98442767891953 4 2900 2 1
12 45 11 0 11-13-33-4-0 4 20 57.909 24.891 50.874 71.932 280.92622256607183 2 1077 1 0
12 38 15 0 15-19-32-0 3 6 71.62 53.693 125.341 52.073 100.74623881342472 3 2551 1 1
12 61 36 0 36-23-8-2-1-0 5 7 60.516 36.393 147.641 111.479 273.9169361378634 5 9336 3 1
12 22 29 1 29-8-2-1 3 2 61.703 60.79 72.236 97.151 189.08219544537968 3 3838 2 1
12 23 11 6 11-7-14-6 3 3 69.227 57.556 13.726 9.603 38.47856194062451 3 8403 2 1
12 75 12 2 12-25-11-29-32-33-2 6 13 52.136 28.515 292.418 212.082 855.2443844063692 4 5919 3 0
12 98 43 1 43-9-27-1 3 3 57.808 45.186 85.289 64.973 123.64229367604014 3 10614 5 1
12 40 15 4 15-11-40-32-4 4 9 60.074 17.822 118.7 94.34 192.3837974323228 5 11421 6 0
12 53 12 0 12-40-1-0 3 7 80.214 68.498 21.187 28.433 38.51322484308284 3 13062 4 1
12 90 1 9 1-5-20-9 3 1 81.39 81.39 110.643 103.615 153.9316654901029 3 3820 2 1
12 49 39 1 39-9-12-15-38-16-1 6 11 60.707 42.69 319.176 189.578 360.18190486386106 7 26531 9 0
12 66 23 4 23-6-10-9-4 4 4 72.525 35.997 93.285 149.338 311.8594670051132 4 6500 4 1
12 21 41 0 41-38-2-40-30-0 5 11 65.958 36.193 197.724 212.344 867.7246318922778 7 26695 9 0
