Mapped
id size density cross angleM angleD minAng edgeM edgeD minVertx finVertx devVertx minPtEdg
33 35 46.0 17 58.22763749006402 21.92572957152721 12.28683809452939 0.14524186533787845 0.03640753475069078 7.683182085372904 45.25198517188048 41.01258643325144 0.008650854366724475
34 40 42.0 10 54.85043691366735 18.31666213729883 28.428486249173286 0.13637064476255775 0.030293487273504966 2.8689795964930607 40.28545261127963 32.20557039981021 9.23098381946971E-4
35 39 48.0 12 63.98962087540432 18.36672421667465 30.22173461805405 0.16282717534494992 0.04264171678008958 1.797124389910556 57.7563454302018 48.87654237645432 0.0038617269086901472
36 48 69.0 43 59.82683421128843 21.566262844079798 8.289692300500509 0.20594086855274749 0.062165380281584665 1.7767262990517432 56.16878851742789 48.38990013508111 5.42803854975089E-4
37 42 50.0 8 63.66054860041207 16.35350039407617 38.8764913620132 0.12900440058245358 0.038584599310596684 6.086050308889165 52.53487648868752 47.3829734221071 0.005831917320170794
38 41 47.0 5 60.221774329748634 17.074791985083174 42.40067232155934 0.12716888515579156 0.036496641117886225 7.6912995552278005 43.164590503441346 37.448815194264554 0.017614700350832433
39 35 37.0 2 57.242822032970935 29.020552716358967 28.222269316611964 0.13834717419136427 0.03631656185133366 17.169209258093552 36.06269246775658 32.38034055353718 0.008535148490510716
40 42 51.0 29 51.82340080413489 19.879308571373322 17.368073247083533 0.26366981955943775 0.07273461054969274 1.4550034734164543 57.14929802303053 48.44196998376496 2.499488221635063E-4
41 33 32.0 0 0.0 0.0 0.0 0.11945338794933813 0.032430463320782435 34.67824772961242 35.27589254940684 27.54868759776395 0.05375305266167582
42 44 58.0 27 47.85230079785309 21.77254932703384 6.38768024870642 0.17247841569551517 0.04958709956949292 1.0378000597102899 52.633160563785054 45.595213734383016 2.56742721939617E-4
43 38 40.0 2 63.41413001115329 19.166782750054224 44.247347261099065 0.13579112881787744 0.03468716165657547 13.686573098291419 35.010132474116425 27.911532222326525 0.014620873722378629
44 38 44.0 6 66.7163785612257 14.626079681574678 45.217741824128254 0.15469016409418698 0.040308775293969396 4.308319788862006 45.608542927638226 36.630273027278406 0.001257438792172925
45 42 57.0 31 61.57208821105163 18.9974852679311 15.783827455379997 0.13707314322738937 0.03475310474888088 5.933536929781544 59.673810748032345 51.35677704525292 7.659347944170823E-4
46 47 63.0 29 59.1451650942045 18.716529421679468 22.169048555080067 0.2227617147755008 0.06933160843455004 11.20011675149043 56.44586447637657 50.54535611766405 8.243634950966521E-4
47 41 57.0 30 67.90875871568251 15.123123768747757 25.733968855638757 0.1572556026714496 0.04188154099418193 1.7040298694457285 56.2683146878826 50.09626315506914 0.001719715890968291
48 34 46.0 19 63.260845323798584 20.533366104011797 23.914433006540033 0.29267996236430793 0.07544927469075162 4.755673930155188 55.78334343362417 48.697164984284946 0.0035654906836857783
49 41 44.0 6 77.49355261206593 10.251904226780091 60.37834674410956 0.13768899937845464 0.04424152768714988 15.748934780859013 41.25001670799957 36.265419844740784 0.01660507167694987
50 50 73.0 40 66.16959806394823 17.75737404789703 29.89019632663356 0.2133931700027352 0.06435943780128507 3.305564691324054 55.96497204138426 51.61006673625125 0.005792882671214913
51 36 31.0 0 0.0 0.0 0.0 0.09427791125266954 0.02414932704128834 37.32436410945224 29.513216372300874 25.1563325390268 0.040505012168986755
52 38 45.0 5 69.7088174837329 9.938741754948623 52.89001848865875 0.16073447891190693 0.04560127110128353 15.761460913628119 42.29377770293024 37.886964297768614 0.023674451291105725
53 35 31.0 0 0.0 0.0 0.0 0.11663034058153247 0.023035954326507777 59.57202087160012 15.849681016898336 15.798252781628117 0.066611082046523
54 39 53.0 18 60.9312862365575 21.864619450275228 22.212947694010676 0.13329628200614121 0.036960159210682866 2.8970424734099853 52.231800339563485 43.974080492344825 0.0027200235340327887
55 37 43.0 9 68.45909322589752 14.18460405299448 34.231356208895576 0.14237999443836183 0.0399670674792401 2.0623523676602438 47.97282657676996 40.865179626748294 0.0014968274913505235
56 40 58.0 36 62.43727375720786 18.26236475373806 14.45815267480793 0.28181796587939406 0.08249028858092577 7.345048813601951 61.767806765282934 54.96394064447862 0.0017959766561627486
57 44 45.0 4 45.03474070686033 18.23484070380224 20.927619574131878 0.12480044623602328 0.03199198869283111 5.514403603649579 32.13823281622074 27.930119010751536 0.00119289867210921
58 42 55.0 15 61.814537862079625 25.698680491692 7.40189638792813 0.23089443588554723 0.06457566109438752 3.7259449853713345 53.00355241431632 46.18502024541153 0.006106479688177411
59 47 60.0 15 54.52436991381031 21.18098042877607 12.086863624557207 0.21161919184969843 0.05867652613487387 6.768370719914605 46.05020095581128 38.86776544470571 0.0030517006059089563
60 47 67.0 20 64.94236124237254 16.224702371936882 19.096715682462026 0.22087382181955903 0.07016714809163585 3.2005465398170627 60.77689780705432 51.50366375247272 0.007033180194887349
61 40 41.0 6 57.29243249322121 17.871864277216154 35.75665038216924 0.1393232688435298 0.04043214107469441 14.373268038865728 41.5562134644209 34.73205089042398 0.004366966344902085
62 35 43.0 5 62.1351362786667 24.873636197580925 15.693902602165942 0.2327825086386029 0.05952310140743107 4.992739332933776 47.450792140991844 40.29838412708145 4.355778486563591E-4
63 39 43.0 5 57.87114141105934 16.455606465641132 37.53382282636695 0.14135899549082953 0.04563839851264563 19.295253541405888 51.71369744334733 46.16201946203952 0.0081294810604246
64 41 55.0 15 58.47988319026307 20.373329705996433 3.3687647182033107 0.20571623614583387 0.06382384684971623 1.49306184235336 56.8466741370506 49.62135763057107 0.0011378913316446196
65 38 46.0 24 58.62489915659521 21.414460027004033 13.720330234252065 0.14096198944835106 0.03862362361136506 5.113394063705288 58.08253430168959 50.811100190322 7.69130223170388E-4
66 44 48.0 0 0.0 0.0 0.0 0.1589162677870055 0.04819331086321147 0.34813020267553135 36.60869891569947 31.434970425369716 7.607834386804228E-4
67 42 51.0 7 54.96666772395145 27.625282854901698 13.046222403100263 0.18327102979762894 0.04684784451376019 8.426925872213246 45.53310963690081 38.814504194275365 0.011320143567303325
68 46 60.0 28 60.77993710895157 19.542521107455475 23.96052104214974 0.2404897839959236 0.06476898409616955 3.4868573854884644 45.58851385246607 38.28256084755486 6.168657753812283E-4
69 37 45.0 7 52.84219229204892 14.127592238962944 34.2665905624459 0.20681058925655715 0.061878855148600004 4.49424345566119 47.98036204341759 40.48213439636629 0.0025640582545855563
70 48 63.0 7 60.874148019995445 10.744461798363982 42.06444378725489 0.14285130813471839 0.04478058576170872 12.78936360217572 47.03206113650485 42.391826204974485 0.016140782073005237
71 32 38.0 5 68.2619944226931 15.429601243238318 39.78391413565576 0.2408820163197042 0.05539760323230385 11.382627068472141 39.34622376243979 33.64709155903579 0.0036419247311983865
72 34 28.0 1 77.61589348176827 0.0 77.61589348176827 0.11968190059324489 0.032070992319977676 4.401905897436668 20.50700748595044 17.86051353776086 0.0049246484903449905
73 44 58.0 21 57.67631236985897 20.380170716846322 13.27626237753394 0.13002491024353624 0.03727877460996269 1.4178794869490454 54.506128145579716 46.52484591943558 0.003150347366247213
74 45 52.0 13 67.84226708933153 18.329832744981374 39.0568841850733 0.1070278863641701 0.029689952161727564 8.498104789897257 49.67830028374712 42.194082700820864 0.0014652603172378993
75 43 50.0 14 63.0836180756339 17.79168465532662 28.65480449670323 0.15115241914552968 0.043098481194303775 9.271393382491155 38.488610138850554 33.66956269530204 5.7926286858602966E-5
76 32 36.0 2 68.12821180833222 8.777189808168977 59.351022000163255 0.13853087410280132 0.0415249313785164 6.24057590949238 30.069399940588077 23.899084143818566 0.006369718584058047
77 41 50.0 2 64.25515492098596 6.196242694004486 58.05891222698147 0.11636326601056662 0.0404164134965346 2.9440334810052207 47.73505462488247 42.76765494882239 0.004235632913781414
78 43 55.0 25 63.61790586312643 22.027971663302697 20.515859936624192 0.2280361630004981 0.06742711254095653 3.4654578262974325 58.751536525088 52.1700532578623 6.323489606885447E-4
79 47 64.0 29 57.76930931232279 22.162662818890794 11.050860980337028 0.23408666402384468 0.05955186622266184 0.4685809217237699 51.06974993555001 43.59887824350362 0.001938324506653247
80 47 64.0 41 60.091322171010844 18.222827772686603 16.9228633066095 0.1368650661619277 0.040120616514247205 7.925777450496316 50.94789077889381 46.06489344769689 0.0016443481333115791
81 45 58.0 6 76.6869491529995 13.514874134799918 57.02944065689755 0.18489381160343085 0.04852476837742951 4.761663177025636 41.94049385708791 34.962738061693194 0.010902979965710036
82 41 51.0 22 57.57426266404136 20.885935738148024 10.979038104586698 0.13623366030476486 0.03520151895278297 2.060512178372153 54.124466560826804 47.35766215166077 7.70583347513658E-4
83 37 40.0 3 75.89521089335406 4.389178724072995 69.71599780051308 0.13280157080041916 0.033079089916427544 19.264036778218134 45.7947091945144 39.01080009250961 0.025673955114009574
84 34 34.0 1 60.119205577075654 0.0 60.119205577075654 0.12896387636031587 0.035676771775976654 27.506340785741322 33.36216802019734 28.433852901369054 0.0025720030758967305
85 44 69.0 75 60.18515760694012 18.373181041877878 16.389261183134575 0.1194705781227798 0.033891160538616384 0.17655417361818784 65.15177633624613 57.29446581018303 3.2608173970364457E-4
86 39 46.0 2 81.8687786533603 5.328169511007339 76.54060914235296 0.12038070963869228 0.038191928211127615 0.24357461875411465 45.02147842733957 37.55807910090779 4.038357141434818E-4
87 41 44.0 12 65.0418906357372 10.987550971440454 45.90704344583115 0.130943050701822 0.037870664978497545 7.988793139242803 40.199160503560805 35.25779739062736 0.0031208800258967317
88 43 65.0 47 60.63717145778216 20.637899986446563 16.31854434083367 0.2818110649850696 0.0747875627730523 3.4377663156268476 60.508704151900396 52.374170812897056 0.0023248561788569793
89 37 37.0 2 84.99733459068207 1.9802787971283422 83.01705579355372 0.11705052170102227 0.034336285424021895 8.195009330823222 41.829390962078826 35.991834375157936 0.008289558938600193
90 45 59.0 18 65.53588161889701 20.465158464470218 13.946076517285805 0.18860369150696224 0.05560924577762788 3.9042736783382397 51.218655415419214 43.5831045878706 0.004317648876095761
91 42 50.0 12 53.13680235678623 12.945551621717277 25.43757601356687 0.11520758208145832 0.036256724841776354 0.09877268430004534 59.65653741380759 47.279337189250555 1.1026461627101835E-4
92 37 39.0 5 79.01462655436214 8.483934168191933 64.77135092866635 0.1446124600186384 0.049946497053844865 10.737062276696884 42.04557672897777 33.19518648921333 0.0140516862291215
93 45 63.0 43 52.10055630938916 21.279116362216094 8.001859091492067 0.14172980813040134 0.0423430609139295 1.7515172353888715 57.54755494769192 49.49403983670764 2.9426954972250704E-4
94 43 49.0 5 75.52592915244618 9.498736066327368 63.41226190496096 0.12344699571035792 0.03008901922121657 10.683535076318979 42.40445776089092 33.53526589944962 0.009136497114755594
95 46 70.0 70 57.952971448575674 20.28915104705594 6.853841049421203 0.25877657683577926 0.07167187553113974 0.3079052702788154 55.23397012970133 47.60619939398931 0.0010856958708149824
96 47 77.0 94 59.93267020192648 19.424521168096465 1.2314392429054817 0.3161519408619646 0.0896160592713236 6.301655403670941 61.779871826308586 56.54461447322099 0.0017995099270136825
97 41 62.0 44 64.53130695126289 19.30799002888646 9.524864496121952 0.15562071630883037 0.04597507595496164 0.4272474908195569 59.625703723501914 50.95723155226404 0.0011484379254739607
98 32 31.0 8 63.19048675500386 11.26592653893373 41.42784793678923 0.13298605155562943 0.039612248223625066 24.37409823487711 48.648991019575526 43.59962129738526 0.00842537493959357
99 37 47.0 38 54.17751085654123 18.05261478989492 15.525720532614486 0.3053491098910377 0.08158949244235147 0.9310588608644051 61.525164214607294 52.814638636101904 0.003441445671432739
100 41 48.0 7 52.38442325219408 23.304171101086467 10.534239496980339 0.13797350615843706 0.037640727191242146 12.102894375813907 45.74540024213331 38.06809368330297 2.576109782734573E-4
